RefSeq	Patient 1	Patient 2	Patient 3	Patient 4	Patient 5	Patient 6	Patient 7	Patient 8	Patient 9	Patient 10
NM_146073	0.57	1.11	5.53	6.65	1.97	8.73	1.12	3.97	4.49	0.36
NM_018755	3.05	4.85	4.71	4.17	3.08	4.42	6.01	5.1	6.19	4.05
NM_001033391	2.13	3.63	6.4	5.08	0.56	8.89	0.66	5.34	2.75	8.17
NM_021405	2.58	8.41	5.95	3.38	4.05	7	1.62	5.22	8.06	8.04
NM_020032	2.58	2.97	2.9	8.6	9.89	1.79	5.56	2.96	1.22	0.04
NM_026177	3.81	3.56	3.26	2.25	6.33	4.68	1.48	6.05	0.82	1.5
NM_201369	7.53	4.41	6.88	1.16	6.83	7.03	5.51	0.16	5.62	9.43
NM_008900	0.82	4.17	4.34	8.91	3.11	8.68	5.1	2.7	1.66	3.07
NM_025897	6.5	9.57	6.18	5.94	3.92	7.05	5.32	5.93	5.87	4.18
XM_145521	7.47	1.38	3.93	7.74	5.61	2.01	0.04	5.36	4.13	1.63
NM_001098226	7.8	4.19	1.24	2.64	0.16	5.9	0.48	4.51	1.67	2.44
NM_009841	7.34	1.68	9.67	3.05	2.34	3.69	9.27	3.6	6.81	9.1
NM_182841	6.95	5.95	0.62	3.97	6.9	7.91	6.87	7.4	0.12	0.58
NM_146167	7.37	7.55	4.85	7.57	6.2	4.56	9.63	7.06	0.43	8.8
NM_018830	3.17	4.94	7.98	6.84	7.28	4.01	0.15	4.84	3.42	8.14
NM_001039578	2.12	5.68	8.28	3.69	3.55	5.91	3.47	7.35	3.04	2.25
NM_016704	7.74	0.49	4.87	2.82	0.85	6.98	3.86	5.47	3.28	0.76
NM_016958	7.89	7.98	0.35	5.3	8.23	4.51	2.3	6.76	9.45	1.06
NM_011836	7.02	4.48	7.16	3.51	4.92	4.95	2.05	9.65	6.54	3.45
NM_177850	1.52	9.08	7.85	0.99	5.61	1.62	7.97	0.73	6.73	7.24
NM_173019	1.98	1.64	8.58	8.99	5.19	8.65	9.37	5.72	7.45	9.46
NM_001033274	0.93	8.07	1.22	6.74	0.72	0.74	8.36	7.97	8.53	4.64
NM_029202	8.82	7.34	3.19	2.84	7.7	3.5	5.78	9.95	9.98	9.08
NM_133249	8.23	0.6	9.68	4.97	2.5	7.07	6.31	4.25	5.41	3.92
NM_178759	9.78	4.85	1.11	7.71	4.77	4.37	2.81	5.46	9.44	6.43
NM_133224	4.29	3.33	8.75	8.91	2.9	8.03	1.24	1.74	0.99	2.69
NM_001100394	1.44	2.87	7.79	6.33	0.22	1.07	4.83	0.14	2.67	3.61
NM_011314	9.02	5.09	7.07	8.66	1.91	5.93	8.16	7.2	9.25	2.27
NM_177464	6.24	2.14	7.12	8.18	3.56	8.7	9.65	3.24	6.91	3.32
NM_053159	9.7	8.07	6.29	4.59	1.27	3.91	9.42	10	5	6.27
NM_025824	3.24	7.36	0.67	1.67	1.6	2.21	8.65	4.35	0.66	4.33
NM_011134	6.81	3.25	2.65	4.82	5.53	7.43	0.76	7.21	1.4	3.69
XM_001471637	2.76	2.91	1	8.76	4.35	8.33	5.44	5.09	1.19	0.32
NM_030238	5.37	0.98	7.07	6.75	2.16	1.09	9.31	9.7	3.4	2.5
NM_146662	9.39	1.66	8.6	8.21	9.58	4.44	2.38	2.44	9.47	1.73
NM_023790	5.34	5.88	3.9	7.35	4.24	0.12	1	8.06	2.42	0.36
NM_010479	9.18	4.54	0.33	9	8.49	5.77	0.79	5.75	4.22	4
NM_010478	6.93	6.07	5.48	9.37	6.42	1.47	7.89	2.59	5.09	1.16
NM_001033802	6.16	0.05	8.24	6.27	7.35	8.8	6.1	0.76	4.07	3.43
NM_011236	5.68	4.12	6.52	4.95	2.41	2.82	6.11	1.68	0.09	8.18
XM_001472667	4.4	7.46	9.41	7.1	2.03	3.48	7.93	7.95	9.22	2.79
NM_207274	3.96	4.24	9.48	8.91	7.5	4.7	6.58	5.27	5.74	5.87
NM_010185	3.02	5.8	6.18	8	4.75	6.51	5.38	5.28	6.9	7.29
NM_145223	1.34	3.4	0.03	1.08	8.92	1.39	4.8	5.35	9.34	3.36
NM_207260	1.33	1.8	4.34	6.48	3.7	9.26	6.2	2.33	6.17	4.66
NM_023125	6.19	0.73	4.17	4.83	2.04	0.52	5.53	0.12	0.32	5.43
NM_018792	3.46	9.08	8.31	4.77	2.48	7.31	8.27	2.69	2.38	5.62
NM_001081756	9.06	2.29	9.21	9.3	4.55	6.24	0.06	7.8	9.45	5.42
NM_008632	4.07	8.72	4.51	0.13	0.27	5.03	7.83	6.88	9.78	6.48
NM_025371	0.48	3.56	5.47	8.28	7.39	2.26	0.32	2.34	8.92	9.07
NM_001014425	0.59	1.37	7.06	0.28	0.16	7.86	8.03	8.53	6.19	2.66
NM_001100606	6.06	0.36	3.09	9.12	5.46	3.67	7.2	2.59	7.22	5.95
NM_053136	1.41	1.63	6.69	5.02	8.11	3	8.68	0.32	7.45	3.71
NM_010115	9.4	8.72	0.25	3.13	7.86	1.36	3.8	8.48	6.17	1.74
NM_009075	4.29	0.96	2.78	4.09	7.96	0.74	3.51	6.84	2.63	9.86
NM_011647	1.19	6.48	7.79	2.73	2.88	7.37	1.5	5.78	6.89	0.13
NM_009046	3.69	2.05	9	2.03	0.76	9.39	5.05	0.22	7.16	4.43
NM_028904	5.73	3.83	0.57	0.42	8.18	1.81	8.34	6.98	5.3	3.47
NM_017467	0.21	1.57	4.86	1.4	4.8	3.3	9.66	2.98	6.13	2.41
NM_153594	9.94	4.19	6.12	0.21	4.32	8.1	4.69	3.46	4.07	7.75
NM_001081211	5.43	1.9	6.86	5.01	9.45	5.73	7.76	6.98	0.3	9.75
NM_009801	3.45	8.93	5.53	3.07	6.4	5.5	8.31	7.33	6.79	6.74
NM_198644	6.75	7.44	8.77	5.04	9.85	5.53	5.46	0.67	5.48	1.44
NM_025651	8.19	4.81	7.86	3.77	3.8	4.05	3.2	2.07	1.5	0.07
XM_001479682	8.82	9.91	2.6	9.82	8.56	6.59	7.62	7.03	0.2	9.24
NM_008276	6.15	9.1	7.37	3.25	9.43	9.97	7.84	3.11	4.94	3.17
NM_174989	3.52	0.69	1.76	1.12	8.03	4.18	4.2	0.13	3.91	0.43
NM_001033978	8	4.45	2.93	8.83	7.05	2.36	8.41	2.78	4.42	3.24
NM_013622	3.08	5.18	2.85	2.61	5.85	1.44	5.73	5.7	0.03	4.32
NM_008855	9.68	0.74	0	7.39	5.38	2.98	0.3	0.89	7.98	3.86
NM_011263	3.68	8.57	9.44	3.77	9.47	5.18	4.52	4.46	4.51	1.42
NM_146582	7.47	2.63	2.26	9.72	7.87	4.92	3.66	3.65	9.25	7.11
XM_001481308	3.64	4.98	9.49	6.3	2.88	7.68	6.87	6.16	3.72	9.72
NM_172683	6.7	4.37	5.63	1.77	4.22	1.69	9.9	9.74	1.42	8.71
XM_990762	8.82	6.03	2.29	0.79	6.8	6.31	8.46	9	8.58	0.47
NM_009119	4.97	6.78	3.82	2.77	6.59	6.94	3.07	8.5	9.89	4.39
NM_026675	2.89	5.1	9.79	6.61	6.26	2.21	5.43	9.86	1.74	4.13
NM_026084	2.28	5.11	0.6	5.56	9.27	3.62	6.73	1.69	0.96	6.09
NM_010070	4.03	9.07	3.03	2.07	1.14	3.18	3.13	6.3	9.34	9.81
NM_013607	6.96	3.82	4.3	6.74	6.52	7.23	3.27	6.73	1.52	0.62
XM_910859	2.76	8.67	6.07	3.84	6.67	5.88	7.05	4.03	9.88	5.16
NM_028085	4.62	0.44	0.09	2.35	1.3	1.04	1.16	4.82	5.53	2.47
NM_018832	3.02	4.18	7.4	5.85	1.98	0.91	0.47	9.33	8.74	6.57
NM_009081	4.17	0.3	2.75	8.86	4.78	8.88	5.73	4.35	7.33	8.87
XM_001479666	4.02	9.15	0.34	5.48	9.16	2.41	4.97	3.3	1.69	4.21
NM_207649	7.31	5.14	0.18	9.95	9.94	1.65	3.98	6.17	1.37	6.43
XM_001477470	5.35	6.78	0.54	1.59	7.66	6.25	7.23	0.12	4.21	9
NM_029880	7.72	1.2	9.34	7.51	9.92	1.8	0.01	3.52	8.85	8.64
NM_001033458	3.03	8.97	0.74	0.36	8.12	3.46	2.32	3.15	6.68	9.9
XM_001478538	5.56	8.36	5.41	2.99	2.46	9.55	6.88	3.1	0.35	1.41
NM_207176	7.65	5.39	5.46	7.72	4.24	9.89	4.71	6.98	2.93	6.39
NM_206973	8.46	0.86	7.6	5.37	7.57	9.19	0.08	0.13	6.98	9.65
NM_144833	9.01	7.28	0.94	6.06	8.86	5.05	5.19	0.43	7.14	8.15
NM_028958	4.41	2.83	4.23	2.76	4.08	5.42	0.16	7.65	8.4	7.83
NM_053131	6.65	5.67	5.46	9.14	1.36	3.24	3.28	2.2	8.48	9.72
NM_010717	7.83	7.19	3.53	5.88	7.43	1.65	2.81	7.46	7.34	7.39
NM_025687	0.55	1.94	1.6	6	3.51	5.39	8	0.76	3.35	1
NM_001040396	0.17	6.36	7.22	0.27	9.4	7.42	7.48	2.33	2.39	0.15
NM_172485	5.83	1.65	6.46	4.71	4.48	4.01	1.21	0.24	1.76	0.62
NM_001033222	3.63	7.11	4.45	8.62	9.36	6.83	3.73	6.46	3.37	5.32
NM_024199	9.86	7.1	7.22	7.66	4.78	0.4	7.77	3.22	0.37	4.01
NM_053204	9.51	0.22	5.91	8.48	3.95	9.19	5.73	4.7	6.27	2.04
NM_207239	1.1	9.75	6.72	8.34	7.23	1.75	7.39	0.11	2.62	2.43
NM_007602	3.5	2.08	6.71	3.96	7.66	8.08	4.64	9.38	4.1	3.73
XM_485433	6.21	4.58	1.54	0.25	8.17	0.88	5.63	4.43	7.68	0.75
NM_011521	9.92	5.78	9.01	9.13	4.03	8.06	5.85	9.11	1.2	2.91
NM_008481	8.47	8.85	0.53	6.73	4.25	5.02	7.72	7.88	3.99	8.11
NM_146463	9.1	9.68	1.33	6.86	4.43	3.09	1.06	4.29	9.42	4.88
NM_001079844	2.19	0.89	9.61	4.69	3.3	1.68	2.57	0.79	2.17	9
NM_001033259	2.5	7.92	3.57	8.8	5.39	8.21	0.85	4.18	3.33	7.92
NM_146717	6.07	3.5	5.63	3.6	0.95	0.32	4.33	1.02	0.94	5.5
NM_139309	4.95	9.56	5.68	8.53	9.97	7.57	9.62	4.82	2.04	4.16
XM_915986	7.11	8.36	3.66	1.15	6.69	9.25	2.01	9	8.86	0.39
NM_026095	9.09	7.68	3.03	9.45	2.93	1.23	4.79	0.35	9.68	2.07
NM_138758	9.12	9.87	8.43	7.38	4.75	6.45	5.35	9.17	9.37	3.03
NM_019935	1.14	7.51	4	6.63	5.85	1.66	6.98	2.3	0.55	4.6
NM_133851	6.4	2.81	3.21	9.4	2.87	2.88	8.77	6.52	1.05	8.5
NM_021509	4.48	6.65	8.97	8.98	2.41	2.7	2.58	9.29	3.59	2.03
NM_011026	8.85	8.71	3.34	4.14	5.77	3.46	6.99	5.82	9.4	3.24
NM_011369	9.43	1.78	3.96	9.76	0.98	6.34	1.08	9.67	7.73	8.4
NM_175086	0.04	5	4.38	1.96	4.87	2.25	9.46	2.39	3.93	3.44
NM_013562	6.51	4.1	8.8	1.86	0.01	3.35	1.69	2.8	2.33	9.63
NM_013895	7.9	2.64	1.56	5.13	8.55	5.53	1.16	9.8	4.71	8.05
NM_133887	9.04	2.29	5.32	8.02	3.73	7.3	4.65	2.83	1.08	1.59
NM_026406	0.91	6.94	3.03	4.62	4.09	8.77	1.86	0.46	0.73	7.46
NM_001081269	4.55	8.32	7.02	4.28	9.91	8.77	4.44	1.99	3.18	7.77
NM_133208	6.87	9.48	8.85	3.9	1.16	8.95	7.46	0.29	8.41	8.97
NM_008498	1.46	8.87	4.62	0.62	7.6	4.16	9.86	1.22	4.08	8.46
NM_175483	4.72	4.68	4.24	4.55	9.31	6.19	1.92	4.32	5.57	7.92
NM_011511	2.7	1.13	5.32	8.61	5.64	2.95	8.68	0.53	0.17	9.59
NM_027144	5.09	5.99	9.08	9.24	6.96	0.99	3.59	7.68	7.45	3.78
NM_009944	4.58	1.77	1.46	2.21	4.09	6.59	9.69	7.54	5.94	1.93
NM_053009	2.21	1.35	1.22	7.09	9.59	2.14	4.41	5.23	6.44	1.64
NM_016714	6.19	5.73	5.8	7.58	4.19	2.74	0.98	7.79	0.07	6.21
NM_027660	8.08	3.85	8.17	6.16	1.75	4.67	4.33	6.92	0.04	5.65
NM_144874	8.43	5.93	2.76	7.34	7.76	3.02	0.03	9.66	4.13	2.39
NM_008168										
XM_905932										
NM_172309										
NM_021526										
XM_001473887										
XM_001473872										
NM_025636										
NM_146415										
NM_011544										
NM_028848										
NM_177275										
XM_001476884										
NM_023217										
NM_008473										
NM_010503										
NM_018882										
NM_029763										
NM_175556										
NM_007729										
NM_203319										
NM_183216										
NM_029798										
NM_001081173										
NM_007744										
NM_011070										
NM_015758										
NM_153563										
XM_894811										
XM_001473778										
NM_009289										
NM_153409										
NM_198306										
NM_198105										
XM_001473749										
NM_011497										
NM_028898										
NM_177316										
NM_178041										
NM_178218										
XM_001480106										
NM_146351										
NM_172934										
NM_145444										
NM_028597										
NM_146859										
NM_026468										
NM_138305										
NM_020496										
NM_013637										
NM_175550										
NM_026058										
NM_145367										
NM_026303										
NM_007588										
NM_020514										
NM_026530										
NM_010548										
NM_178080										
NM_144843										
NM_025489										
NM_026179										
NM_001081654										
NM_007620										
NM_028908										
NM_146751										
NM_009859										
NM_001081432										
NM_001081984										
NM_172591										
NM_016791										
NM_009167										
NM_019680										
NM_025573										
NM_146356										
NM_172852										
NM_023243										
NM_170727										
XM_001478416										
XM_001472854										
XM_983745										
NM_029896										
NM_207246										
NM_146400										
NM_026893										
NM_007498										
XM_920566										
NM_010218										
NM_001039149										
NM_001039093										
NM_001039092										
NM_009779										
NM_001110146										
NM_145158										
XM_001472340										
NM_008356										
NM_013490										
NM_008537										
NM_029198										
XM_917816										
NM_011451										
NM_177697										
NM_001082962										
NM_001082961										
NM_024249										
NM_175466										
NM_001083912										
XM_905931										
XM_001481278										
NM_175546										
NM_026342										
NM_019814										
NM_008059										
NM_134037										
NM_001099633										
NM_174990										
NM_030198										
NM_183178										
NM_145582										
NM_011173										
NM_009281										
NM_001080773										
NM_011926										
NM_023844										
NM_026577										
NM_016877										
NM_025878										
NM_153065										
NM_175770										
NM_001081389										
NM_172937										
NM_007759										
NM_027435										
NM_027000										
NM_019920										
NM_001004144										
NM_026825										
NM_009798										
NM_025896										
NM_178591										
NM_181423										
NM_025881										
XM_899946										
NM_172411										
NM_147111										
NM_013585										
NM_028263										
NM_029468										
NM_013590										
NM_027904										
NM_010000										
NM_001002896										
NM_028398										
XM_359260										
NM_173001										
NM_009760										
NM_001013390										
XM_915267										
NM_008373										
NM_054073										
NM_019914										
NM_153516										
NM_054043										
NM_008512										
NM_001039700										
XM_001471659										
NM_001081326										
NM_146918										
NM_207531										
NM_146368										
NM_175513										
NM_145377										
NM_172851										
NM_028279										
NM_026126										
NM_025876										
NM_010236										
NM_146816										
NM_147074										
XM_111107										
NM_021042										
NM_021041										
NM_207028										
NM_008288										
NM_028273										
XM_001478028										
NM_183168										
NM_182806										
NM_008530										
NM_018731										
NM_181273										
NM_177360										
NM_001102468										
NM_133898										
NM_026041										
NM_028730										
NM_138670										
NM_001033547										
NM_007430										
NM_180678										
NM_023132										
NM_001033813										
XM_915882										
NM_009905										
NM_001001321										
NM_019540										
NM_177474										
NM_019712										
NM_146718										
XM_001477588										
NM_001098225										
NM_172396										
XM_921147										
XM_980505										
NM_001110780										
XM_001473052										
XM_001473035										
NM_001033380										
NM_146755										
NM_007423										
NM_146790										
NM_011586										
NM_147052										
NM_207542										
NM_146701										
NM_147081										
NM_033595										
XM_001477106										
NM_001025085										
NM_174875										
NM_181596										
NM_134257										
NM_010416										
NM_020563										
NM_007802										
XM_914283										
NM_025546										
NM_001024560										
XM_001480864										
XM_001480858										
NM_139298										
NM_011773										
NM_001081413										
NM_146664										
NM_001038609										
NM_130866										
NM_027673										
NM_001025602										
NM_147151										
XM_001477092										
NM_027788										
XM_001477078										
NM_009530										
NM_011143										
XM_001477063										
NM_026551										
XM_001477035										
XM_001477023										
XM_135029										
NM_177191										
NM_133715										
NM_001034858										
NM_001077363										
NM_024433										
NM_019461										
NM_198004										
NM_173435										
NM_018801										
NM_025315										
NM_178662										
NM_177889										
NM_144520										
NM_008666										
NM_176952										
NM_008674										
NM_001081266										
NM_001039195										
NM_001048168										
XM_001475651										
NM_183256										
NM_001013369										
NM_007847										
NM_019494										
NM_027920										
NM_001033349										
NM_027352										
NM_011992										
NM_175467										
NM_022881										
NM_177410										
XM_001474066										
NM_009349										
NM_029825										
XM_001480288										
NM_027129										
NM_130859										
NM_021438										
NM_133769										
NM_147076										
NM_134100										
NM_026138										
XM_001475911										
NM_001037935										
NM_009444										
NM_007894										
NM_153743										
NM_030597										
XM_910493										
XM_973141										
NM_153085										
NM_153538										
NM_053149										
XM_001474657										
XM_001477247										
NM_028915										
XM_001474634										
XM_923035										
NM_009596										
NM_013698										
NM_146366										
NM_028312										
NM_029343										
NM_007608										
NM_029035										
NM_001045542										
NM_020332										
NM_026290										
XM_001475819										
NM_153151										
NM_011143										
NM_011165										
NM_207686										
NM_207685										
NM_021521										
NM_008791										
NM_001005425										
NM_010064										
NM_024241										
NM_008913										
NM_029912										
NM_024467										
NM_144878										
NM_001040682										
NM_001081454										
XM_001479396										
NM_010676										
NM_013631										
NM_001033492										
NM_153501										
XM_622862										
NM_019944										
XM_001000915										
NM_001005868										
NM_001031811										
NM_001012517										
XM_887803										
NM_198615										
NM_001007575										
NM_144841										
NM_144795										
NM_178224										
NM_183152										
NM_172262										
NM_175181										
XM_001481127										
NM_172732										
NM_134226										
NM_001110163										
NM_019915										
NM_153544										
XM_001000876										
NM_177385										
NM_029571										
NM_010602										
NM_009755										
NM_019764										
NM_009025										
NM_013886										
NM_029086										
XM_001475703										
NM_144802										
NM_145741										
NM_016845										
NM_018739										
NM_001081750										
NM_013885										
NM_134193										
NM_032460										
NM_175265										
NM_025819										
NM_010346										
NM_010470										
NM_009903										
NM_001078649										
XM_001477353										
NM_001003913										
NM_013628										
XM_981204										
NM_177707										
NM_007412										
XM_922382										
NM_001042612										
NM_146330										
NM_020570										
NM_008901										
NM_012061										
NM_177337										
NM_053249										
NM_027777										
NM_147016										
NM_177756										
NM_009447										
NM_011283										
XM_924323										
NM_018819										
NM_009782										
NM_001109761										
NM_053271										
NM_001081016										
NM_025809										
XM_984472										
NM_009107										
NM_133215										
NM_001109685										
NM_001109684										
NM_010482										
NM_181582										
NM_013752										
NM_007996										
XM_001475465										
XM_126677										
NM_001007460										
NM_011602										
NM_018875										
NM_146001										
NM_011252										
XM_001479059										
NM_029804										
NM_033037										
NM_010629										
NM_026256										
XM_986113										
NM_145509										
XM_485674										
NM_152814										
NM_023881										
NM_023536										
NM_175165										
NM_011774										
XM_001479236										
NM_001012638										
NM_199156										
NM_153126										
NM_011712										
NM_177616										
XM_899834										
NM_175283										
XM_903611										
NM_028475										
NM_026056										
NM_023638										
NM_001004152										
NM_172676										
NM_007626										
NM_013906										
NM_008921										
NM_009518										
NM_138585										
NM_080453										
NM_028721										
NM_178401										
NM_008604										
NM_030692										
XM_001480443										
NM_028030										
NM_013522										
NM_172904										
NM_133975										
NM_030719										
NM_001033156										
XM_904350										
NM_001042607										
NM_010223										
XM_914601										
NM_144863										
NM_146803										
NM_029838										
NM_013595										
NM_001039534										
NM_133240										
NM_010439										
NM_031197										
NM_011310										
NM_001037246										
NM_007964										
NM_001102412										
NM_001102411										
NM_030184										
XM_001472460										
NM_153110										
NM_175306										
NM_009438										
NM_009221										
NM_011410										
NM_027909										
NM_178733										
NM_177192										
NM_011776										
XM_001476898										
NM_144810										
NM_021503										
XM_001476885										
XM_001478349										
NM_008911										
NM_013881										
NM_001042592										
NM_177823										
XM_925142										
NM_173371										
NM_138595										
NM_001102400										
NM_173437										
NM_018733										
NM_027436										
NM_025785										
NM_009337										
NM_020262										
NM_013628										
NM_146969										
NM_023543										
NM_009993										
NM_011759										
NM_007684										
NM_138742										
XM_983072										
NM_026057										
NM_008124										
NM_016758										
NM_025890										
NM_145409										
NM_001003916										
XM_001471772										
XM_127485										
NM_011945										
XM_916685										
NM_027213										
NM_011622										
NM_023672										
NM_010600										
NM_001005509										
NM_177240										
NM_026398										
NM_013821										
NM_146885										
NM_177210										
NM_019445										
XM_976757										
NM_177713										
NM_029570										
NM_134437										
NM_013681										
NM_008149										
NM_145145										
NM_148946										
NM_015743										
NM_176928										
NM_153163										
NM_029372										
XM_912718										
XM_622939										
NM_020495										
NM_178046										
NM_025529										
NM_019421										
NM_001018019										
NM_139051										
NM_001039347										
XM_001001452										
NM_010856										
NM_013620										
XM_001471641										
NM_145552										
XM_900927										
XM_894534										
XM_900918										
NM_026182										
NM_010683										
NM_013491										
NM_013529										
NM_008395										
NM_009943										
NM_026460										
NM_177721										
NM_007960										
NM_017377										
XM_920589										
NM_013500										
NM_008760										
XM_917911										
NM_001032378										
NM_013643										
NM_009419										
NM_013560										
NM_009847										
XM_887785										
NM_013631										
NM_029681										
NM_001033471										
NM_009033										
NM_175089										
NM_146898										
NM_022981										
NM_007663										
XM_884922										
NM_178900										
NM_010570										
XM_001480602										
NM_172546										
NM_177960										
NM_026435										
NM_001039354										
NM_172555										
NM_178793										
NM_016788										
NM_175606										
XM_619218										
NM_010710										
NM_011078										
NM_028910										
NM_023281										
NM_201622										
NM_201619										
NM_001039093										
NM_001039092										
NM_028647										
NM_178112										
NM_001104569										
NM_080856										
NM_177326										
NM_027955										
NM_001110809										
NM_025402										
NM_009839										
NM_028906										
NM_146262										
NM_138669										
NM_013495										
NM_030702										
NM_022811										
NM_201351										
NM_009606										
NM_183296										
NM_010909										
XM_001002506										
NM_008259										
NM_013920										
NM_001001489										
NM_017466										
NM_029784										
NM_013717										
NM_053082										
XM_991500										
NM_027896										
NM_008007										
NM_153107										
NM_146249										
NM_001081195										
NM_027873										
NM_013781										
NM_028139										
XM_001479221										
NM_019968										
NM_008549										
NM_013863										
NM_010309										
NM_172909										
NM_028953										
NM_001040689										
NM_007809										
NM_001012625										
NM_001012624										
NM_001012623										
NM_019711										
NM_183151										
NM_025616										
NM_011179										
NM_177866										
NM_019626										
NM_010754										
NM_145625										
NM_026728										
NM_009499										
NM_028377										
NM_001003667										
NM_133654										
XM_001476299										
NM_198092										
NM_198091										
XM_888097										
NM_009229										
NM_001042743										
NM_146899										
NM_030218										
NM_007755										
NM_001077707										
NM_016722										
NM_181399										
NM_177262										
NM_021304										
NM_175939										
NM_176951										
NM_010377										
NM_001033783										
XM_355251										
NM_177793										
NM_029036										
NM_027398										
XM_485308										
NM_177571										
NM_175141										
XM_001479013										
NM_009464										
NM_178654										
NM_001040395										
NM_029236										
NM_021485										
NM_027533										
XM_001480897										
NM_023727										
NM_007800										
NM_133250										
NM_007400										
NM_134202										
NM_007572										
NM_080559										
XM_001478161										
NM_009468										
NM_001025259										
NM_001025258										
XM_001478151										
NM_001025256										
NM_001025255										
NM_001025254										
NM_001025251										
NM_001025245										
NM_134229										
XM_001000195										
NM_026735										
NM_011430										
NM_053199										
NM_025565										
NM_133226										
NM_001081370										
NM_001025594										
NM_001039510										
NM_018742										
NM_031405										
NM_011170										
NM_175271										
XM_001481312										
XM_978459										
NM_008245										
NM_025861										
NM_010608										
XM_980660										
NM_010141										
NM_010453										
NM_134165										
NM_053162										
NM_201364										
NM_146613										
XM_893392										
NM_025597										
NM_027421										
XM_001481283										
NM_013861										
NM_010062										
XM_001473961										
NM_032004										
XM_912077										
NM_016804										
XM_137597										
NM_177235										
NM_011499										
NM_011834										
NM_007793										
NM_144539										
NM_010051										
NM_026756										
NM_010262										
NM_026292										
NM_177298										
NM_009068										
NM_175417										
NM_026132										
NM_008430										
NM_145534										
NM_026165										
NM_153552										
NM_001110161										
NM_001012363										
NM_178631										
NM_080455										
NM_198103										
NM_177782										
NM_175362										
NM_028604										
NM_008261										
NM_009003										
NM_008681										
NM_001083891										
NM_001039710										
NM_010931										
XM_488539										
NM_010329										
NM_033144										
NM_017380										
NM_001039484										
NM_175211										
NM_020253										
NM_001033550										
NM_009399										
XM_001476992										
NM_177747										
NM_177133										
NM_009731										
NM_207623										
NM_146503										
NM_001001152										
NM_008640										
NM_001081216										
NM_174997										
NM_010928										
NM_026419										
NM_027263										
NM_013731										
NM_178594										
NM_146122										
XM_284529										
NM_146998										
NM_173450										
NM_172484										
NM_016892										
NM_015754										
NM_001039939										
NM_027338										
NM_001046637										
NM_133669										
NM_134159										
NM_198090										
NM_033444										
NM_013765										
NM_198602										
NM_029139										
NM_011517										
NM_010440										
NM_173760										
NM_177145										
NM_029802										
NM_175229										
NM_010724										
NM_021337										
